Time,Signal,Label
116.484,-0.185400292,AORTICSCLEROCIS
116.488,0.04011348,AORTICSCLEROCIS
116.492,0.274423888,AORTICSCLEROCIS
116.496,0.298254776,AORTICSCLEROCIS
116.5,0.171423272,AORTICSCLEROCIS
116.504,0.055947426,AORTICSCLEROCIS
116.508,-0.085598452,AORTICSCLEROCIS
116.512,-0.123983775,AORTICSCLEROCIS
116.516,-0.089277046,AORTICSCLEROCIS
116.52,-0.096634233,AORTICSCLEROCIS
116.524,-0.106550441,AORTICSCLEROCIS
116.528,-0.081280104,AORTICSCLEROCIS
116.532,-0.024821691,AORTICSCLEROCIS
116.536,-0.005788969,AORTICSCLEROCIS
116.54,-0.039216187,AORTICSCLEROCIS
116.544,0.027478311,AORTICSCLEROCIS
116.548,0.164545901,AORTICSCLEROCIS
116.552,0.18277893,AORTICSCLEROCIS
116.556,0.106328162,AORTICSCLEROCIS
116.56,-0.047533007,AORTICSCLEROCIS
116.564,-0.038576432,AORTICSCLEROCIS
116.568,0.1287196,AORTICSCLEROCIS
116.572,0.240196975,AORTICSCLEROCIS
116.576,0.166305229,AORTICSCLEROCIS
116.58,-0.087837596,AORTICSCLEROCIS
116.584,-0.237380417,AORTICSCLEROCIS
116.588,-0.219467266,AORTICSCLEROCIS
116.592,-0.01810426,AORTICSCLEROCIS
116.596,0.07338076,AORTICSCLEROCIS
116.6,0.053228465,AORTICSCLEROCIS
116.604,-0.00834799,AORTICSCLEROCIS
116.608,-0.119665426,AORTICSCLEROCIS
116.612,-0.131340962,AORTICSCLEROCIS
116.616,-0.091196312,AORTICSCLEROCIS
116.62,-0.051851356,AORTICSCLEROCIS
116.624,0.006526322,AORTICSCLEROCIS
116.628,0.099290853,AORTICSCLEROCIS
116.632,0.092253543,AORTICSCLEROCIS
116.636,0.03451562,AORTICSCLEROCIS
116.64,-0.017944321,AORTICSCLEROCIS
116.644,-0.049292335,AORTICSCLEROCIS
116.648,-0.010747073,AORTICSCLEROCIS
116.652,-0.039216187,AORTICSCLEROCIS
116.656,-0.092155945,AORTICSCLEROCIS
116.66,-0.122544326,AORTICSCLEROCIS
116.664,-0.007868174,AORTICSCLEROCIS
116.668,0.101849874,AORTICSCLEROCIS
116.672,0.187896973,AORTICSCLEROCIS
116.676,0.197173426,AORTICSCLEROCIS
116.68,0.07194131,AORTICSCLEROCIS
116.684,-0.101752276,AORTICSCLEROCIS
116.688,-0.123024142,AORTICSCLEROCIS
116.692,-0.08591833,AORTICSCLEROCIS
116.696,0.048590239,AORTICSCLEROCIS
116.7,0.25890982,AORTICSCLEROCIS
116.704,0.245155079,AORTICSCLEROCIS
116.708,0.007805833,AORTICSCLEROCIS
116.712,-0.249855646,AORTICSCLEROCIS
116.716,-0.221066654,AORTICSCLEROCIS
116.72,-0.021942792,AORTICSCLEROCIS
116.724,0.083936723,AORTICSCLEROCIS
116.728,0.039313786,AORTICSCLEROCIS
116.732,-0.021782853,AORTICSCLEROCIS
116.736,-0.047053191,AORTICSCLEROCIS
116.74,-0.122704265,AORTICSCLEROCIS
116.744,-0.127342491,AORTICSCLEROCIS
116.748,-0.009467562,AORTICSCLEROCIS
116.752,0.119763025,AORTICSCLEROCIS
116.756,0.135916848,AORTICSCLEROCIS
116.76,0.122322046,AORTICSCLEROCIS
116.764,0.054028159,AORTICSCLEROCIS
116.768,-0.032978572,AORTICSCLEROCIS
116.772,0.053068526,AORTICSCLEROCIS
116.776,-0.161249526,AORTICSCLEROCIS
116.78,-0.413792963,AORTICSCLEROCIS
116.784,-0.017464504,AORTICSCLEROCIS
116.788,0.250593,AORTICSCLEROCIS
116.792,0.094812565,AORTICSCLEROCIS
116.796,-0.013306094,AORTICSCLEROCIS
116.8,0.066663328,AORTICSCLEROCIS
116.804,0.080737947,AORTICSCLEROCIS
116.808,-0.080480409,AORTICSCLEROCIS
116.812,-0.148614357,AORTICSCLEROCIS
116.816,0.080098191,AORTICSCLEROCIS
116.82,0.262588414,AORTICSCLEROCIS
116.824,0.199572509,AORTICSCLEROCIS
116.828,0.017562103,AORTICSCLEROCIS
116.832,-0.089596924,AORTICSCLEROCIS
116.836,-0.133260228,AORTICSCLEROCIS
116.84,-0.103031787,AORTICSCLEROCIS
116.844,-0.226024758,AORTICSCLEROCIS
116.848,-0.103831481,AORTICSCLEROCIS
116.852,-0.063526892,AORTICSCLEROCIS
116.856,-0.048972457,AORTICSCLEROCIS
116.86,0.124401251,AORTICSCLEROCIS
116.864,0.184378318,AORTICSCLEROCIS
116.868,0.088894828,AORTICSCLEROCIS
116.872,-0.067205485,AORTICSCLEROCIS
116.876,-0.040015882,AORTICSCLEROCIS
116.88,0.10105018,AORTICSCLEROCIS
116.884,0.101210119,AORTICSCLEROCIS
116.888,-0.014905483,AORTICSCLEROCIS
116.892,-0.041775209,AORTICSCLEROCIS
116.896,0.135117154,AORTICSCLEROCIS
116.9,0.245315018,AORTICSCLEROCIS
116.904,0.060745591,AORTICSCLEROCIS
116.908,-0.190998151,AORTICSCLEROCIS
116.912,-0.303755037,AORTICSCLEROCIS
116.916,-0.321188371,AORTICSCLEROCIS
116.92,-0.136139128,AORTICSCLEROCIS
116.924,0.103609201,AORTICSCLEROCIS
116.928,0.176541315,AORTICSCLEROCIS
116.932,0.11624437,AORTICSCLEROCIS
116.936,0.023639779,AORTICSCLEROCIS
116.94,-0.004029641,AORTICSCLEROCIS
116.944,-0.001790498,AORTICSCLEROCIS
116.948,0.10105018,AORTICSCLEROCIS
116.952,0.245155079,AORTICSCLEROCIS
116.956,0.165345596,AORTICSCLEROCIS
116.96,-0.080640348,AORTICSCLEROCIS
116.964,-0.077281632,AORTICSCLEROCIS
116.968,0.239877097,AORTICSCLEROCIS
116.972,0.265467313,AORTICSCLEROCIS
116.976,-0.264090204,AORTICSCLEROCIS
116.98,-0.587806426,AORTICSCLEROCIS
116.984,-0.555658718,AORTICSCLEROCIS
116.988,-0.218187755,AORTICSCLEROCIS
116.992,0.137516237,AORTICSCLEROCIS
116.996,0.309130617,AORTICSCLEROCIS
117.0,0.257150493,AORTICSCLEROCIS
117.004,0.172382905,AORTICSCLEROCIS
117.008,0.081057824,AORTICSCLEROCIS
117.012,-0.142536681,AORTICSCLEROCIS
117.016,-0.273526596,AORTICSCLEROCIS
117.02,-0.186199986,AORTICSCLEROCIS
117.024,-0.008827807,AORTICSCLEROCIS
117.028,0.076579537,AORTICSCLEROCIS
117.032,0.047630606,AORTICSCLEROCIS
117.036,0.048110422,AORTICSCLEROCIS
117.04,0.06922235,AORTICSCLEROCIS
117.044,0.098970975,AORTICSCLEROCIS
117.048,0.104408896,AORTICSCLEROCIS
117.052,0.000768524,AORTICSCLEROCIS
117.056,-0.160609771,AORTICSCLEROCIS
117.06,-0.029619857,AORTICSCLEROCIS
117.064,0.171423272,AORTICSCLEROCIS
117.068,0.243235813,AORTICSCLEROCIS
117.072,0.148552017,AORTICSCLEROCIS
117.076,0.034355681,AORTICSCLEROCIS
117.08,-0.078241266,AORTICSCLEROCIS
117.084,-0.175644022,AORTICSCLEROCIS
117.088,-0.06240732,AORTICSCLEROCIS
117.092,0.051469138,AORTICSCLEROCIS
117.096,0.099930608,AORTICSCLEROCIS
117.1,0.07050186,AORTICSCLEROCIS
117.104,-0.020663281,AORTICSCLEROCIS
117.108,-0.105590808,AORTICSCLEROCIS
117.112,-0.136938822,AORTICSCLEROCIS
117.116,-0.131500901,AORTICSCLEROCIS
117.12,-0.08735778,AORTICSCLEROCIS
117.124,-0.01810426,AORTICSCLEROCIS
117.128,0.002207974,AORTICSCLEROCIS
117.132,0.03035721,AORTICSCLEROCIS
117.136,0.093053238,AORTICSCLEROCIS
117.14,0.113845287,AORTICSCLEROCIS
117.144,0.05674712,AORTICSCLEROCIS
117.148,0.004607056,AORTICSCLEROCIS
117.152,0.065223879,AORTICSCLEROCIS
117.156,-0.022742486,AORTICSCLEROCIS
117.16,-0.4197107,AORTICSCLEROCIS
117.164,-0.109909157,AORTICSCLEROCIS
117.168,0.45691411,AORTICSCLEROCIS
117.172,0.310889945,AORTICSCLEROCIS
117.176,-0.132300595,AORTICSCLEROCIS
117.18,-0.299436688,AORTICSCLEROCIS
117.184,-0.179802432,AORTICSCLEROCIS
117.188,-0.00834799,AORTICSCLEROCIS
117.192,0.078498803,AORTICSCLEROCIS
117.196,0.049389933,AORTICSCLEROCIS
117.2,0.013403693,AORTICSCLEROCIS
117.204,-0.060008237,AORTICSCLEROCIS
117.208,-0.112148301,AORTICSCLEROCIS
117.212,-0.070084384,AORTICSCLEROCIS
117.216,0.060425713,AORTICSCLEROCIS
117.22,0.176381376,AORTICSCLEROCIS
117.224,0.209328778,AORTICSCLEROCIS
117.228,0.141034891,AORTICSCLEROCIS
117.232,0.092413482,AORTICSCLEROCIS
117.236,0.094332748,AORTICSCLEROCIS
117.24,0.029877394,AORTICSCLEROCIS
117.244,-0.108469707,AORTICSCLEROCIS
117.248,-0.161249526,AORTICSCLEROCIS
117.252,-0.084478881,AORTICSCLEROCIS
117.256,0.013563632,AORTICSCLEROCIS
117.26,0.01244406,AORTICSCLEROCIS
117.264,-0.058568788,AORTICSCLEROCIS
117.268,-0.082879492,AORTICSCLEROCIS
117.272,-0.055849827,AORTICSCLEROCIS
117.276,-0.028660224,AORTICSCLEROCIS
117.28,-0.027060835,AORTICSCLEROCIS
117.284,-0.05680946,AORTICSCLEROCIS
117.288,-0.050092029,AORTICSCLEROCIS
117.292,-0.062247381,AORTICSCLEROCIS
117.296,-0.080160532,AORTICSCLEROCIS
117.3,-0.061127809,AORTICSCLEROCIS
117.304,-0.032498756,AORTICSCLEROCIS
117.308,-0.000830864,AORTICSCLEROCIS
117.312,0.081537641,AORTICSCLEROCIS
117.316,0.167424801,AORTICSCLEROCIS
117.32,0.183098807,AORTICSCLEROCIS
117.324,0.162146819,AORTICSCLEROCIS
117.328,0.146952628,AORTICSCLEROCIS
117.332,0.104728773,AORTICSCLEROCIS
117.336,0.056107364,AORTICSCLEROCIS
117.34,0.027958128,AORTICSCLEROCIS
117.344,0.057066997,AORTICSCLEROCIS
117.348,-0.002910069,AORTICSCLEROCIS
117.352,-0.176123839,AORTICSCLEROCIS
117.356,-0.286001825,AORTICSCLEROCIS
117.36,-0.241858704,AORTICSCLEROCIS
117.364,-0.133420167,AORTICSCLEROCIS
117.368,-0.065606097,AORTICSCLEROCIS
117.372,-0.009947379,AORTICSCLEROCIS
117.376,0.036914703,AORTICSCLEROCIS
117.38,0.102169752,AORTICSCLEROCIS
117.384,0.144393607,AORTICSCLEROCIS
117.388,0.135916848,AORTICSCLEROCIS
117.392,0.062824796,AORTICSCLEROCIS
117.396,-0.03745686,AORTICSCLEROCIS
117.4,-0.097114049,AORTICSCLEROCIS
117.404,-0.074562672,AORTICSCLEROCIS
117.408,-0.022582547,AORTICSCLEROCIS
117.412,0.014363326,AORTICSCLEROCIS
117.416,0.106967917,AORTICSCLEROCIS
117.42,0.175901559,AORTICSCLEROCIS
117.424,0.116404309,AORTICSCLEROCIS
117.428,0.03035721,AORTICSCLEROCIS
117.432,-0.016025055,AORTICSCLEROCIS
117.436,-0.038256554,AORTICSCLEROCIS
117.44,-0.033458389,AORTICSCLEROCIS
117.444,0.029717455,AORTICSCLEROCIS
117.448,0.054028159,AORTICSCLEROCIS
117.452,-0.080960226,AORTICSCLEROCIS
117.456,-0.169246468,AORTICSCLEROCIS
117.46,-0.154532095,AORTICSCLEROCIS
117.464,-0.10942934,AORTICSCLEROCIS
117.468,-0.096154416,AORTICSCLEROCIS
117.472,-0.063207014,AORTICSCLEROCIS
117.476,0.038833969,AORTICSCLEROCIS
117.48,0.179260275,AORTICSCLEROCIS
117.484,0.225322663,AORTICSCLEROCIS
117.488,0.098811036,AORTICSCLEROCIS
117.492,-0.033458389,AORTICSCLEROCIS
117.496,-0.036177349,AORTICSCLEROCIS
117.5,-0.099992948,AORTICSCLEROCIS
117.504,-0.163648609,AORTICSCLEROCIS
117.508,-0.031859,AORTICSCLEROCIS
117.512,0.04699085,AORTICSCLEROCIS
117.516,0.01244406,AORTICSCLEROCIS
117.52,-0.009467562,AORTICSCLEROCIS
117.524,0.00828565,AORTICSCLEROCIS
117.528,-0.024181936,AORTICSCLEROCIS
117.532,-0.001630559,AORTICSCLEROCIS
117.536,0.089854461,AORTICSCLEROCIS
117.54,0.160227553,AORTICSCLEROCIS
117.544,0.223243458,AORTICSCLEROCIS
117.548,0.075779842,AORTICSCLEROCIS
117.552,-0.063207014,AORTICSCLEROCIS
117.556,-0.072803345,AORTICSCLEROCIS
117.56,0.000128769,AORTICSCLEROCIS
117.564,0.009085344,AORTICSCLEROCIS
117.568,-0.10814983,AORTICSCLEROCIS
117.572,-0.191637907,AORTICSCLEROCIS
117.576,-0.130861146,AORTICSCLEROCIS
117.58,-0.04721313,AORTICSCLEROCIS
117.584,0.000768524,AORTICSCLEROCIS
117.588,0.023959657,AORTICSCLEROCIS
117.592,0.005886567,AORTICSCLEROCIS
117.596,-0.034897839,AORTICSCLEROCIS
117.6,-0.045933619,AORTICSCLEROCIS
117.604,-0.004349519,AORTICSCLEROCIS
117.608,0.03323611,AORTICSCLEROCIS
117.612,0.080897885,AORTICSCLEROCIS
117.616,0.107607673,AORTICSCLEROCIS
117.62,0.072900943,AORTICSCLEROCIS
117.624,0.072581065,AORTICSCLEROCIS
117.628,0.133997582,AORTICSCLEROCIS
117.632,0.073860576,AORTICSCLEROCIS
117.636,-0.06096787,AORTICSCLEROCIS
117.64,-0.161569404,AORTICSCLEROCIS
117.644,-0.159970015,AORTICSCLEROCIS
117.648,-0.03057949,AORTICSCLEROCIS
117.652,0.069702166,AORTICSCLEROCIS
117.656,0.079618375,AORTICSCLEROCIS
117.66,0.040433358,AORTICSCLEROCIS
117.664,0.052428771,AORTICSCLEROCIS
117.668,0.078338864,AORTICSCLEROCIS
117.672,0.077859047,AORTICSCLEROCIS
117.676,0.097051709,AORTICSCLEROCIS
117.68,0.076899414,AORTICSCLEROCIS
117.684,-0.022582547,AORTICSCLEROCIS
117.688,-0.112628117,AORTICSCLEROCIS
117.692,-0.201394176,AORTICSCLEROCIS
117.696,-0.329825069,AORTICSCLEROCIS
117.7,-0.33526299,AORTICSCLEROCIS
117.704,-0.080800287,AORTICSCLEROCIS
117.708,0.122641924,AORTICSCLEROCIS
117.712,0.179260275,AORTICSCLEROCIS
117.716,0.137836114,AORTICSCLEROCIS
117.72,0.066503389,AORTICSCLEROCIS
117.724,0.075459965,AORTICSCLEROCIS
117.728,0.089534583,AORTICSCLEROCIS
117.732,0.062344979,AORTICSCLEROCIS
117.736,0.094652626,AORTICSCLEROCIS
117.74,0.074820209,AORTICSCLEROCIS
117.744,0.018041919,AORTICSCLEROCIS
117.748,0.019641308,AORTICSCLEROCIS
117.752,0.031156905,AORTICSCLEROCIS
117.756,0.03035721,AORTICSCLEROCIS
117.76,-0.039376126,AORTICSCLEROCIS
117.764,-0.168766652,AORTICSCLEROCIS
117.768,-0.225385003,AORTICSCLEROCIS
117.772,-0.212589896,AORTICSCLEROCIS
117.776,-0.187639436,AORTICSCLEROCIS
117.78,-0.202513748,AORTICSCLEROCIS
117.784,-0.028340346,AORTICSCLEROCIS
117.788,0.067143145,AORTICSCLEROCIS
117.792,0.195893915,AORTICSCLEROCIS
117.796,0.258589942,AORTICSCLEROCIS
117.8,0.277622665,AORTICSCLEROCIS
117.804,0.134477399,AORTICSCLEROCIS
117.808,0.062984735,AORTICSCLEROCIS
117.812,0.006206445,AORTICSCLEROCIS
117.816,-0.000351048,AORTICSCLEROCIS
117.82,-0.158690505,AORTICSCLEROCIS
117.824,-0.077921388,AORTICSCLEROCIS
117.828,0.02347984,AORTICSCLEROCIS
117.832,0.068742533,AORTICSCLEROCIS
117.836,-0.381805194,AORTICSCLEROCIS
117.84,-0.607318965,AORTICSCLEROCIS
117.844,0.113205532,AORTICSCLEROCIS
117.848,0.749122381,AORTICSCLEROCIS
117.852,0.393898205,AORTICSCLEROCIS
117.856,-0.094555028,AORTICSCLEROCIS
117.86,-0.338621705,AORTICSCLEROCIS
117.864,-0.110069096,AORTICSCLEROCIS
117.868,0.112405838,AORTICSCLEROCIS
117.872,0.133677704,AORTICSCLEROCIS
117.876,-0.06512628,AORTICSCLEROCIS
117.88,-0.022742486,AORTICSCLEROCIS
117.884,-0.035217716,AORTICSCLEROCIS
117.888,-0.052331173,AORTICSCLEROCIS
117.892,-0.143176437,AORTICSCLEROCIS
117.896,-0.081440042,AORTICSCLEROCIS
117.9,-0.039056248,AORTICSCLEROCIS
117.904,0.043472196,AORTICSCLEROCIS
117.908,-0.035537594,AORTICSCLEROCIS
117.912,-0.019223832,AORTICSCLEROCIS
117.916,-0.077121694,AORTICSCLEROCIS
117.92,0.009085344,AORTICSCLEROCIS
117.924,0.122801863,AORTICSCLEROCIS
117.928,0.147112567,AORTICSCLEROCIS
117.932,-0.18428072,AORTICSCLEROCIS
117.936,-0.194516806,AORTICSCLEROCIS
117.94,0.056107364,AORTICSCLEROCIS
117.944,0.169344067,AORTICSCLEROCIS
117.948,0.065383817,AORTICSCLEROCIS
117.952,-0.013625972,AORTICSCLEROCIS
117.956,-0.095034844,AORTICSCLEROCIS
117.96,0.004766995,AORTICSCLEROCIS
117.964,0.044431829,AORTICSCLEROCIS
117.968,0.070661799,AORTICSCLEROCIS
117.972,0.054507976,AORTICSCLEROCIS
117.976,0.01372357,AORTICSCLEROCIS
117.98,-0.312551674,AORTICSCLEROCIS
117.984,-0.242978276,AORTICSCLEROCIS
117.988,0.028917761,AORTICSCLEROCIS
117.992,0.262108597,AORTICSCLEROCIS
117.996,0.057866692,AORTICSCLEROCIS
118.0,0.076419598,AORTICSCLEROCIS
118.004,0.101849874,AORTICSCLEROCIS
118.008,0.192055383,AORTICSCLEROCIS
118.012,0.080737947,AORTICSCLEROCIS
118.016,-0.019703648,AORTICSCLEROCIS
118.02,-0.132780412,AORTICSCLEROCIS
118.024,-0.253374301,AORTICSCLEROCIS
118.028,-0.254493873,AORTICSCLEROCIS
118.032,-0.029619857,AORTICSCLEROCIS
118.036,0.089854461,AORTICSCLEROCIS
118.04,0.01100461,AORTICSCLEROCIS
118.044,0.025559045,AORTICSCLEROCIS
118.048,-0.016025055,AORTICSCLEROCIS
118.052,-0.1150272,AORTICSCLEROCIS
118.056,0.122801863,AORTICSCLEROCIS
118.06,0.263548047,AORTICSCLEROCIS
118.064,0.102169752,AORTICSCLEROCIS
118.068,-0.100632704,AORTICSCLEROCIS
118.072,-0.106390502,AORTICSCLEROCIS
118.076,-0.159010382,AORTICSCLEROCIS
118.08,0.017722042,AORTICSCLEROCIS
118.084,0.190455994,AORTICSCLEROCIS
118.088,0.191895444,AORTICSCLEROCIS
118.092,0.105368529,AORTICSCLEROCIS
118.096,-0.010107318,AORTICSCLEROCIS
118.1,-0.088157474,AORTICSCLEROCIS
118.104,-0.11774616,AORTICSCLEROCIS
118.108,-0.035217716,AORTICSCLEROCIS
118.112,-0.014905483,AORTICSCLEROCIS
118.116,-0.171965429,AORTICSCLEROCIS
118.12,-0.262970632,AORTICSCLEROCIS
118.124,-0.001790498,AORTICSCLEROCIS
118.128,0.290417773,AORTICSCLEROCIS
118.132,0.359031537,AORTICSCLEROCIS
118.136,0.093692993,AORTICSCLEROCIS
118.14,-0.188759008,AORTICSCLEROCIS
118.144,-0.246336992,AORTICSCLEROCIS
118.148,-0.113427811,AORTICSCLEROCIS
118.152,0.085376173,AORTICSCLEROCIS
118.156,0.011964243,AORTICSCLEROCIS
118.16,0.265627252,AORTICSCLEROCIS
118.164,0.156069143,AORTICSCLEROCIS
118.168,0.289298201,AORTICSCLEROCIS
118.172,0.009885038,AORTICSCLEROCIS
118.176,0.05530767,AORTICSCLEROCIS
118.18,-0.235301212,AORTICSCLEROCIS
118.184,-0.246816808,AORTICSCLEROCIS
118.188,-0.286481642,AORTICSCLEROCIS
118.192,-0.040975515,AORTICSCLEROCIS
118.196,0.058506447,AORTICSCLEROCIS
118.2,0.115284737,AORTICSCLEROCIS
118.204,0.095932137,AORTICSCLEROCIS
118.208,0.117843759,AORTICSCLEROCIS
118.212,0.039633663,AORTICSCLEROCIS
118.216,0.031956599,AORTICSCLEROCIS
118.22,-0.051851356,AORTICSCLEROCIS
118.224,-0.011226889,AORTICSCLEROCIS
118.228,-0.074722611,AORTICSCLEROCIS
118.232,-0.035217716,AORTICSCLEROCIS
118.236,-0.075202427,AORTICSCLEROCIS
118.24,-0.075202427,AORTICSCLEROCIS
118.244,-0.177243411,AORTICSCLEROCIS
118.248,0.086655684,AORTICSCLEROCIS
118.252,0.269145906,AORTICSCLEROCIS
118.256,0.070022044,AORTICSCLEROCIS
118.26,-0.216748305,AORTICSCLEROCIS
118.264,-0.218347694,AORTICSCLEROCIS
118.268,-0.064486525,AORTICSCLEROCIS
118.272,0.136876481,AORTICSCLEROCIS
118.276,0.120242841,AORTICSCLEROCIS
118.28,0.226922051,AORTICSCLEROCIS
118.284,0.14951165,AORTICSCLEROCIS
118.288,-0.155971544,AORTICSCLEROCIS
118.292,-0.168286835,AORTICSCLEROCIS
118.296,-0.066725669,AORTICSCLEROCIS
118.3,0.065543756,AORTICSCLEROCIS
118.304,0.046511034,AORTICSCLEROCIS
118.308,0.216845904,AORTICSCLEROCIS
118.312,-0.152772767,AORTICSCLEROCIS
118.316,-0.27288684,AORTICSCLEROCIS
118.32,-0.163008853,AORTICSCLEROCIS
118.324,0.178460581,AORTICSCLEROCIS
118.328,0.081537641,AORTICSCLEROCIS
118.332,0.205490246,AORTICSCLEROCIS
118.336,0.025718984,AORTICSCLEROCIS
118.34,0.064744062,AORTICSCLEROCIS
118.344,-0.052491111,AORTICSCLEROCIS
118.348,-0.012986217,AORTICSCLEROCIS
118.352,-0.205552586,AORTICSCLEROCIS
118.356,-0.23418164,AORTICSCLEROCIS
118.36,-0.198355338,AORTICSCLEROCIS
118.364,-0.019063893,AORTICSCLEROCIS
118.368,0.182139174,AORTICSCLEROCIS
118.372,0.201811652,AORTICSCLEROCIS
118.376,0.220524497,AORTICSCLEROCIS
118.38,0.144553546,AORTICSCLEROCIS
118.384,0.159747736,AORTICSCLEROCIS
118.388,-0.045453802,AORTICSCLEROCIS
118.392,0.040593296,AORTICSCLEROCIS
118.396,-0.087997535,AORTICSCLEROCIS
118.4,-0.147014969,AORTICSCLEROCIS
118.404,-0.316550145,AORTICSCLEROCIS
118.408,-0.239299683,AORTICSCLEROCIS
118.412,-0.09983301,AORTICSCLEROCIS
118.416,0.128879539,AORTICSCLEROCIS
118.42,0.162466696,AORTICSCLEROCIS
118.424,0.081057824,AORTICSCLEROCIS
118.428,-0.072643406,AORTICSCLEROCIS
118.432,0.026518678,AORTICSCLEROCIS
118.436,0.063944368,AORTICSCLEROCIS
118.44,0.251712572,AORTICSCLEROCIS
118.444,0.252352327,AORTICSCLEROCIS
118.448,0.363829703,AORTICSCLEROCIS
118.452,0.095292381,AORTICSCLEROCIS
118.456,0.008445589,AORTICSCLEROCIS
118.46,-0.250815279,AORTICSCLEROCIS
118.464,-0.279284394,AORTICSCLEROCIS
118.468,-0.298477055,AORTICSCLEROCIS
118.472,-0.204752892,AORTICSCLEROCIS
118.476,-0.210990507,AORTICSCLEROCIS
118.48,-0.117106405,AORTICSCLEROCIS
118.484,-0.050571845,AORTICSCLEROCIS
118.488,0.047150789,AORTICSCLEROCIS
118.492,0.125360884,AORTICSCLEROCIS
118.496,0.095292381,AORTICSCLEROCIS
118.5,0.021720513,AORTICSCLEROCIS
118.504,-0.046253497,AORTICSCLEROCIS
118.508,0.040913174,AORTICSCLEROCIS
118.512,0.050189627,AORTICSCLEROCIS
118.516,0.160227553,AORTICSCLEROCIS
118.52,0.111126327,AORTICSCLEROCIS
118.524,0.048750178,AORTICSCLEROCIS
118.528,-0.162209159,AORTICSCLEROCIS
118.532,-0.174844328,AORTICSCLEROCIS
118.536,-0.138378271,AORTICSCLEROCIS
118.54,-0.020343404,AORTICSCLEROCIS
118.544,-0.048812518,AORTICSCLEROCIS
118.548,0.132398194,AORTICSCLEROCIS
118.552,0.270265478,AORTICSCLEROCIS
118.556,0.219404925,AORTICSCLEROCIS
118.56,0.225802479,AORTICSCLEROCIS
118.564,0.035635192,AORTICSCLEROCIS
118.568,-0.370129658,AORTICSCLEROCIS
118.572,-0.353016202,AORTICSCLEROCIS
118.576,0.09961073,AORTICSCLEROCIS
118.58,0.304172513,AORTICSCLEROCIS
118.584,0.327843462,AORTICSCLEROCIS
118.588,0.03179666,AORTICSCLEROCIS
118.592,-0.327745864,AORTICSCLEROCIS
118.596,-0.439703056,AORTICSCLEROCIS
118.6,-0.246017114,AORTICSCLEROCIS
118.604,0.296175571,AORTICSCLEROCIS
118.608,0.596060906,AORTICSCLEROCIS
118.612,0.13287801,AORTICSCLEROCIS
118.616,-0.289040663,AORTICSCLEROCIS
118.62,-0.448179814,AORTICSCLEROCIS
118.624,-0.411233941,AORTICSCLEROCIS
118.628,-0.160289893,AORTICSCLEROCIS
118.632,0.122961802,AORTICSCLEROCIS
118.636,0.316327865,AORTICSCLEROCIS
118.64,-0.071044018,AORTICSCLEROCIS
118.644,-0.527029665,AORTICSCLEROCIS
118.648,0.182139174,AORTICSCLEROCIS
118.652,0.721932777,AORTICSCLEROCIS
118.656,0.499777721,AORTICSCLEROCIS
118.66,0.15367006,AORTICSCLEROCIS
118.664,-0.019703648,AORTICSCLEROCIS
118.668,-0.060008237,AORTICSCLEROCIS
118.672,0.066983206,AORTICSCLEROCIS
118.676,0.098491158,AORTICSCLEROCIS
118.68,0.015322959,AORTICSCLEROCIS
118.684,-0.274966045,AORTICSCLEROCIS
118.688,-0.387403053,AORTICSCLEROCIS
118.692,-0.206512219,AORTICSCLEROCIS
118.696,-0.177883166,AORTICSCLEROCIS
118.7,-0.149573991,AORTICSCLEROCIS
118.704,0.083456907,AORTICSCLEROCIS
118.708,0.401095453,AORTICSCLEROCIS
118.712,0.312329394,AORTICSCLEROCIS
118.716,-0.021942792,AORTICSCLEROCIS
118.72,-0.013466033,AORTICSCLEROCIS
118.724,-0.136938822,AORTICSCLEROCIS
118.728,-0.34629877,AORTICSCLEROCIS
118.732,-0.332863907,AORTICSCLEROCIS
118.736,-0.10671038,AORTICSCLEROCIS
118.74,0.061385346,AORTICSCLEROCIS
118.744,0.151270977,AORTICSCLEROCIS
118.748,0.16614529,AORTICSCLEROCIS
118.752,0.053548343,AORTICSCLEROCIS
118.756,-0.036497227,AORTICSCLEROCIS
118.76,-0.105430869,AORTICSCLEROCIS
118.764,-0.03889631,AORTICSCLEROCIS
118.768,0.271864867,AORTICSCLEROCIS
118.772,0.410531845,AORTICSCLEROCIS
118.776,0.005086873,AORTICSCLEROCIS
118.78,-0.323427515,AORTICSCLEROCIS
118.784,-0.112468178,AORTICSCLEROCIS
118.788,0.251552633,AORTICSCLEROCIS
118.792,0.264987496,AORTICSCLEROCIS
118.796,-0.308713141,AORTICSCLEROCIS
118.8,-0.386763298,AORTICSCLEROCIS
118.804,-0.105750747,AORTICSCLEROCIS
118.808,0.2921771,AORTICSCLEROCIS
118.812,0.230280767,AORTICSCLEROCIS
118.816,0.244195446,AORTICSCLEROCIS
118.82,0.15510951,AORTICSCLEROCIS
118.824,-0.28680152,AORTICSCLEROCIS
118.828,-0.285202131,AORTICSCLEROCIS
118.832,0.483623898,AORTICSCLEROCIS
118.836,0.197653242,AORTICSCLEROCIS
118.84,-0.421789905,AORTICSCLEROCIS
118.844,-0.016344932,AORTICSCLEROCIS
118.848,0.07338076,AORTICSCLEROCIS
118.852,-0.0956746,AORTICSCLEROCIS
118.856,-0.275285923,AORTICSCLEROCIS
118.86,-0.258652283,AORTICSCLEROCIS
